 i,   x(i),   F(i)
        3063   10.925075319600001        3.4518008319599997E-003
        3064   10.928642108800002        3.4521575108800002E-003
        3065   10.932208898000001        3.4525141897999998E-003
        3066   10.935775687200001        3.4528708687199998E-003
        3067   10.939342476400002        3.4532275476399999E-003
        3068   10.942909265600001        3.4535842265599999E-003
        3069   10.946476054800002        3.4539409054800000E-003
        3070   10.950042844000000        3.4542975844000000E-003
        3071   10.953609633200001        3.4546542633200001E-003
        3072   10.957176422400002        3.4550109422400001E-003
        3073   10.960743211600001        3.4553676211600002E-003
        3074   10.964310000800001        3.4557243000800002E-003
        3075   10.967876790000002        3.4560809790000003E-003
        3076   10.971443579200001        3.4564376579199999E-003
        3077   10.975010368400001        3.4567943368399999E-003
        3078   10.978577157600002        3.4571510157600004E-003
        3079   10.982143946800001        3.4575076946800000E-003
        3080   10.985710736000001        3.4578643736000001E-003
        3081   10.989277525200002        3.4582210525200001E-003
        3082   10.992844314400001        3.4585777314399997E-003
        3083   10.996411103600002        3.4589344103599998E-003
        3084   10.999977892800000        3.4592910892799998E-003
        3085   11.003544682000001        3.4596477681999999E-003
        3086   11.007111471200002        3.4600044471199999E-003
        3087   11.010678260400001        3.4603611260400000E-003
        3088   11.014245049600001        3.4607178049600000E-003
        3089   11.017811838800002        3.4610744838800001E-003
        3090   11.021378628000001        3.4614311628000001E-003
        3091   11.024945417200001        3.4617878417200001E-003
        3092   11.028512206400002        3.4621445206400002E-003
        3093   11.032078995600001        3.4625011995600002E-003
        3094   11.035645784800002        3.4628578784800003E-003
        3095   11.039212574000000        3.4632145573999999E-003
        3096   11.042779363200001        3.4635712363200000E-003
        3097   11.046346152400002        3.4639279152400000E-003
        3098   11.049912941600001        3.4642845941600000E-003
        3099   11.053479730800001        3.4646412730800001E-003
        3100   11.057046520000002        3.4649979520000001E-003
        3101   11.060613309200001        3.4653546309199998E-003
        3102   11.064180098400001        3.4657113098399998E-003
        3103   11.067746887600002        3.4660679887599999E-003
        3104   11.071313676800001        3.4664246676799999E-003
        3105   11.074880466000002        3.4667813465999999E-003
        3106   11.078447255200000        3.4671380255200000E-003
        3107   11.082014044400001        3.4674947044400000E-003
        3108   11.085580833600002        3.4678513833600001E-003
        3109   11.089147622800001        3.4682080622800001E-003
        3110   11.092714412000001        3.4685647412000002E-003
        3111   11.096281201200002        3.4689214201200002E-003
        3112   11.099847990400001        3.4692780990399998E-003
        3113   11.103414779600001        3.4696347779600003E-003
        3114   11.106981568800002        3.4699914568800004E-003
        3115   11.110548358000001        3.4703481358000000E-003
        3116   11.114115147200001        3.4707048147200000E-003
        3117   11.117681936400002        3.4710614936400001E-003
        3118   11.121248725600001        3.4714181725599997E-003
        3119   11.124815514800002        3.4717748514799997E-003
        3120   11.128382304000001        3.4721315303999998E-003
        3121   11.131949093200001        3.4724882093199998E-003
        3122   11.135515882400002        3.4728448882399999E-003
        3123   11.139082671600001        3.4732015671599999E-003
        3124   11.142649460800001        3.4735582460800000E-003
        3125   11.146216250000002        3.4739149250000000E-003
        3126   11.149783039200001        3.4742716039200001E-003
        3127   11.153349828400001        3.4746282828400001E-003
        3128   11.156916617600002        3.4749849617600002E-003
        3129   11.160483406800001        3.4753416406800002E-003
        3130   11.164050196000002        3.4756983196000003E-003
        3131   11.167616985200000        3.4760549985199999E-003
        3132   11.171183774400001        3.4764116774399999E-003
        3133   11.174750563600002        3.4767683563600000E-003
        3134   11.178317352800001        3.4771250352800000E-003
        3135   11.181884142000001        3.4774817142000001E-003
        3136   11.185450931200002        3.4778383931200001E-003
        3137   11.189017720400001        3.4781950720399997E-003
        3138   11.192584509600001        3.4785517509599998E-003
        3139   11.196151298800002        3.4789084298799998E-003
        3140   11.199718088000001        3.4792651087999999E-003
        3141   11.203284877200002        3.4796217877199999E-003
        3142   11.206851666400000        3.4799784666400000E-003
        3143   11.210418455600001        3.4803351455600000E-003
        3144   11.213985244800002        3.4806918244800001E-003
        3145   11.217552034000001        3.4810485034000001E-003
        3146   11.221118823200001        3.4814051823200002E-003
        3147   11.224685612400002        3.4817618612400002E-003
        3148   11.228252401600001        3.4821185401600003E-003
        3149   11.231819190800001        3.4824752190800003E-003
        3150   11.235385980000002        3.4828318980000003E-003
        3151   11.238952769200001        3.4831885769200000E-003
        3152   11.242519558400002        3.4835452558400000E-003
        3153   11.246086347600002        3.4839019347600001E-003
        3154   11.249653136800001        3.4842586136799997E-003
        3155   11.253219926000002        3.4846152926000002E-003
        3156   11.256786715200001        3.4849719715199998E-003
        3157   11.260353504400001        3.4853286504399998E-003
        3158   11.263920293600002        3.4856853293599999E-003
        3159   11.267487082800001        3.4860420082799999E-003
        3160   11.271053872000001        3.4863986872000000E-003
        3161   11.274620661200002        3.4867553661200000E-003
        3162   11.278187450400001        3.4871120450400001E-003
        3163   11.281754239600001        3.4874687239600001E-003
        3164   11.285321028800002        3.4878254028800001E-003
        3165   11.288887818000001        3.4881820818000002E-003
        3166   11.292454607200002        3.4885387607200002E-003
        3167   11.296021396400000        3.4888954396399999E-003
        3168   11.299588185600001        3.4892521185599999E-003
        3169   11.303154974800002        3.4896087974800000E-003
        3170   11.306721764000001        3.4899654764000000E-003
        3171   11.310288553200001        3.4903221553200000E-003
        3172   11.313855342400002        3.4906788342400001E-003
        3173   11.317422131600001        3.4910355131599997E-003
        3174   11.320988920800001        3.4913921920799998E-003
        3175   11.324555710000002        3.4917488709999998E-003
        3176   11.328122499200001        3.4921055499199999E-003
        3177   11.331689288400002        3.4924622288399999E-003
        3178   11.335256077600000        3.4928189077599999E-003
        3179   11.338822866800001        3.4931755866800000E-003
        3180   11.342389656000002        3.4935322656000000E-003
        3181   11.345956445200001        3.4938889445200001E-003
        3182   11.349523234400001        3.4942456234400001E-003
        3183   11.353090023600002        3.4946023023600002E-003
        3184   11.356656812800001        3.4949589812800002E-003
        3185   11.360223602000001        3.4953156602000003E-003
        3186   11.363790391200002        3.4956723391200003E-003
